X,Y,Z,Amp,Tof
0,0.18,-0.1975,7.72118,12.416
0,0.1825,-0.1975,8.31324,12.464
0,0.185,-0.1975,8.65505,12.48
0,0.1875,-0.1975,8.09961,12.496
0,0.19,-0.1975,7.33055,12.512
0,0.1925,-0.1975,8.18506,12.528
0,0.195,-0.1975,8.09961,12.528
0,0.1975,-0.1975,6.97043,12.512
0,0.2,-0.1975,8.13623,12.544
0,-0.2,-0.195,7.0864,12.32
0,-0.1975,-0.195,7.63573,12.256
0,-0.195,-0.195,6.76901,12.288
0,-0.1925,-0.195,7.57469,12.256
0,-0.19,-0.195,7.57469,12.32
0,-0.1875,-0.195,7.36717,12.32
0,-0.185,-0.195,7.7517,12.288
0,-0.1825,-0.195,8.50856,12.288
0,-0.18,-0.195,8.0752,12.256
0,-0.1775,-0.195,7.89209,12.32
0,-0.175,-0.195,8.37428,12.272
0,-0.1725,-0.195,9.05179,12.304
0,-0.17,-0.195,9.11283,12.272
0,-0.1675,-0.195,9.17997,12.272
0,-0.165,-0.195,9.01517,12.272
0,-0.1625,-0.195,8.42311,12.256
0,-0.16,-0.195,9.28983,12.256
0,-0.1575,-0.195,10.7242,12.272
0,-0.155,-0.195,9.4058,12.256
0,-0.1525,-0.195,9.58892,12.24
0,-0.15,-0.195,9.47295,12.224
0,-0.1475,-0.195,10.7486,12.224
0,-0.145,-0.195,10.9012,12.256
0,-0.1425,-0.195,10.2176,12.272
0,-0.14,-0.195,10.2542,12.24
0,-0.1375,-0.195,10.9561,12.224
0,-0.135,-0.195,10.9317,12.224
0,-0.1325,-0.195,11.3346,12.256
0,-0.13,-0.195,10.9867,12.208
0,-0.1275,-0.195,11.3346,12.208
0,-0.125,-0.195,11.4933,12.224
0,-0.1225,-0.195,11.5482,12.224
0,-0.12,-0.195,11.298,12.208
0,-0.1175,-0.195,11.713,12.224
0,-0.115,-0.195,11.2491,12.208
0,-0.1125,-0.195,11.3712,12.176
0,-0.11,-0.195,13.3,12.24
0,-0.1075,-0.195,12.946,12.176
0,-0.105,-0.195,12.9826,12.16
0,-0.1025,-0.195,13.2023,12.16
0,-0.1,-0.195,13.4953,12.16
0,-0.0975,-0.195,13.1108,12.208
0,-0.095,-0.195,14.0019,12.224
0,-0.0925,-0.195,13.0314,12.192
0,-0.09,-0.195,14.0385,12.192
0,-0.0875,-0.195,14.0202,12.176
0,-0.085,-0.195,13.7333,12.16
0,-0.0825,-0.195,14.6611,12.192
0,-0.08,-0.195,14.4536,12.16
0,-0.0775,-0.195,15.9795,12.176
0,-0.075,-0.195,14.8991,12.176
0,-0.0725,-0.195,15.3081,12.192
0,-0.07,-0.195,14.7954,12.176
0,-0.0675,-0.195,16.9683,12.176
0,-0.065,-0.195,15.8879,12.192
0,-0.0625,-0.195,15.9551,12.16
0,-0.06,-0.195,18.0975,12.144
0,-0.0575,-0.195,16.1016,12.208
0,-0.055,-0.195,16.9683,12.176
0,-0.0525,-0.195,15.9917,12.144
0,-0.05,-0.195,15.9246,12.16
0,-0.0475,-0.195,16.4068,12.176
0,-0.045,-0.195,16.6814,12.16
0,-0.0425,-0.195,16.95,12.192
0,-0.04,-0.195,16.5654,12.16
0,-0.0375,-0.195,17.3345,12.16
0,-0.035,-0.195,16.2908,12.16
0,-0.0325,-0.195,16.8401,12.176
0,-0.03,-0.195,17.6641,12.176
0,-0.0275,-0.195,17.243,12.16
0,-0.025,-0.195,17.4444,12.176
0,-0.0225,-0.195,16.6814,12.144
0,-0.02,-0.195,17.8289,12.16
0,-0.0175,-0.195,17.5115,12.16
0,-0.015,-0.195,18.0059,12.144
0,-0.0125,-0.195,17.4749,12.176
0,-0.01,-0.195,16.9439,12.192
0,-0.0075,-0.195,17.5481,12.144
0,-0.005,-0.195,16.6204,12.16
0,-0.0025,-0.195,17.9449,12.192
0,0,-0.195,17.7618,12.16
0,0.0025,-0.195,16.6631,12.128
0,0.005,-0.195,18.1341,12.176
0,0.0075,-0.195,17.4505,12.16
0,0.01,-0.195,18.1402,12.192
0,0.0125,-0.195,18.3416,12.176
0,0.015,-0.195,18.4149,12.16
0,0.0175,-0.195,17.4566,12.192
0,0.02,-0.195,17.066,12.16
0,0.0225,-0.195,18.2012,12.176
0,0.025,-0.195,17.6824,12.176
0,0.0275,-0.195,17.5237,12.176
0,0.03,-0.195,18.0731,12.192
0,0.0325,-0.195,17.2491,12.176
0,0.035,-0.195,17.481,12.176
0,0.0375,-0.195,18.5614,12.192
0,0.04,-0.195,17.066,12.192
0,0.0425,-0.195,17.1941,12.192
0,0.045,-0.195,19.0924,12.192
0,0.0475,-0.195,17.8045,12.192
0,0.05,-0.195,17.6824,12.224
0,0.0525,-0.195,16.6265,12.192
0,0.055,-0.195,16.4434,12.224
0,0.0575,-0.195,16.5532,12.192
0,0.06,-0.195,16.6936,12.224
0,0.0625,-0.195,15.7659,12.224
0,0.065,-0.195,16.1748,12.208
0,0.0675,-0.195,17.0904,12.208
0,0.07,-0.195,15.6865,12.208
0,0.0725,-0.195,16.2847,12.208
0,0.075,-0.195,16.0039,12.224
0,0.0775,-0.195,15.3264,12.24
